STATE,DISTRICT,SUB-DISTT,TOWN_VILL,WARD,EB,LEVEL,NAME,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
33,22,9,0,0,0,TALUK,Avudayarkoil,Rural,17324,80199,39450,40749,10086,5158,4928,15002,7370,7632,49,21,28,50715,28777,21938,29484,10673,18811,39451,23082,16369,29222,19547,9675,17544,11606,5938,5393,2704,2689,276,113,163,6009,5124,885,10229,3535,6694,4193,1647,2546,5230,1385,3845,201,52,149,605,451,154,40748,16368,24380
33,22,9,1303800,0,0,VILLAGE,Kidangivayal  ,Rural,453,2175,1070,1105,267,137,130,348,164,184,0,0,0,1277,762,515,898,308,590,1086,703,383,776,624,152,733,595,138,13,5,8,2,2,0,28,22,6,310,79,231,10,6,4,295,70,225,0,0,0,5,3,2,1089,367,722
33,22,9,1303900,0,0,VILLAGE,Puduvakkadu,Rural,217,1111,576,535,159,84,75,55,27,28,0,0,0,656,402,254,455,174,281,725,404,321,608,383,225,353,253,100,209,95,114,3,3,0,43,32,11,117,21,96,8,4,4,107,15,92,0,0,0,2,2,0,386,172,214
33,22,9,1304000,0,0,VILLAGE,Vettinivayal,Rural,138,829,418,411,110,49,61,0,0,0,0,0,0,578,337,241,251,81,170,527,273,254,526,273,253,5,4,1,371,217,154,100,2,98,50,50,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,302,145,157
33,22,9,1304200,0,0,VILLAGE,Muduvalaikudi,Rural,40,191,86,105,18,12,6,25,9,16,0,0,0,107,52,55,84,34,50,119,63,56,62,59,3,59,57,2,2,1,1,0,0,0,1,1,0,57,4,53,0,0,0,57,4,53,0,0,0,0,0,0,72,23,49
33,22,9,1304400,0,0,VILLAGE,Esamangalam  ,Rural,285,1291,618,673,164,91,73,185,86,99,0,0,0,715,391,324,576,227,349,874,414,460,801,393,408,340,190,150,429,184,245,3,2,1,29,17,12,73,21,52,24,7,17,26,0,26,0,0,0,23,14,9,417,204,213
33,22,9,1304500,0,0,VILLAGE,Palavarasan,Rural,25,97,51,46,4,2,2,0,0,0,0,0,0,71,46,25,26,5,21,66,37,29,66,37,29,58,33,25,7,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,17
33,22,9,1304600,0,0,VILLAGE,Kandaiyankottai,Rural,18,74,38,36,9,6,3,0,0,0,0,0,0,52,29,23,22,9,13,55,29,26,55,29,26,39,23,16,15,5,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,10
33,22,9,1304700,0,0,VILLAGE,Kasavayal,Rural,103,387,186,201,52,23,29,39,17,22,0,0,0,228,132,96,159,54,105,236,120,116,236,120,116,95,45,50,119,54,65,0,0,0,22,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,66,85
33,22,9,1304800,0,0,VILLAGE,Velivayal,Rural,55,240,121,119,28,13,15,11,3,8,0,0,0,158,97,61,82,24,58,161,79,82,117,78,39,53,47,6,61,28,33,0,0,0,3,3,0,44,1,43,30,1,29,13,0,13,1,0,1,0,0,0,79,42,37
33,22,9,1304900,0,0,VILLAGE,Makaliyendal,Rural,36,171,93,78,23,15,8,0,0,0,0,0,0,108,71,37,63,22,41,120,61,59,118,61,57,99,52,47,3,0,3,3,1,2,13,8,5,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,51,32,19
33,22,9,1305000,0,0,VILLAGE,Chellanendal,Rural,4,17,11,6,1,1,0,0,0,0,0,0,0,13,9,4,4,2,2,10,6,4,8,6,2,6,6,0,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,7,5,2
33,22,9,1305100,0,0,VILLAGE,Kudikkadu ,Rural,66,315,164,151,31,18,13,56,30,26,0,0,0,159,103,56,156,61,95,282,144,138,282,144,138,274,141,133,3,0,3,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,13
33,22,9,1305200,0,0,VILLAGE,Avadaiyar Kovil,Rural,1243,5557,2825,2732,642,330,312,695,368,327,26,11,15,4035,2284,1751,1522,541,981,1913,1433,480,1318,1127,191,410,394,16,29,23,6,35,26,9,844,684,160,595,306,289,173,83,90,261,86,175,3,1,2,158,136,22,3644,1392,2252
33,22,9,1305300,0,0,VILLAGE,Punniavasal,Rural,394,1749,858,891,195,105,90,439,214,225,0,0,0,976,588,388,773,270,503,1170,565,605,568,534,34,536,502,34,9,9,0,0,0,0,23,23,0,602,31,571,36,2,34,566,29,537,0,0,0,0,0,0,579,293,286
33,22,9,1305400,0,0,VILLAGE,Thonnagudi,Rural,271,1300,649,651,154,80,74,375,186,189,0,0,0,703,420,283,597,229,368,903,450,453,781,401,380,528,274,254,249,126,123,0,0,0,4,1,3,122,49,73,4,3,1,86,23,63,1,1,0,31,22,9,397,199,198
33,22,9,1305500,0,0,VILLAGE,Maruthakudi,Rural,4,12,7,5,0,0,0,0,0,0,0,0,0,5,4,1,7,3,4,10,6,4,6,4,2,5,4,1,1,0,1,0,0,0,0,0,0,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,2,1,1
33,22,9,1305600,0,0,VILLAGE,Tiruvakkudi,Rural,77,378,199,179,40,23,17,143,74,69,0,0,0,215,132,83,163,67,96,274,141,133,274,141,133,270,138,132,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,58,46
33,22,9,1305700,0,0,VILLAGE,Vellalavayal,Rural,90,420,193,227,54,23,31,146,69,77,0,0,0,244,135,109,176,58,118,274,124,150,259,118,141,4,2,2,247,113,134,5,2,3,3,1,2,15,6,9,0,0,0,15,6,9,0,0,0,0,0,0,146,69,77
33,22,9,1305800,0,0,VILLAGE,Sathirapatti,Rural,15,54,24,30,6,2,4,0,0,0,0,0,0,35,20,15,19,4,15,33,13,20,33,13,20,0,0,0,33,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,10
33,22,9,1305900,0,0,VILLAGE,Arasur,Rural,16,57,26,31,11,4,7,57,26,31,0,0,0,19,9,10,38,17,21,39,17,22,38,16,22,0,0,0,37,15,22,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,18,9,9
33,22,9,1306000,0,0,VILLAGE,Arasur Madagam  [Vattam],Rural,39,206,100,106,20,9,11,0,0,0,0,0,0,100,68,32,106,32,74,136,71,65,60,59,1,38,37,1,22,22,0,0,0,0,0,0,0,76,12,64,2,1,1,74,11,63,0,0,0,0,0,0,70,29,41
33,22,9,1306100,0,0,VILLAGE,Elunuttimngalam,Rural,402,1890,922,968,253,128,125,243,101,142,0,0,0,1004,587,417,886,335,551,1189,606,583,1017,589,428,779,500,279,182,44,138,1,0,1,55,45,10,172,17,155,6,2,4,166,15,151,0,0,0,0,0,0,701,316,385
33,22,9,1306200,0,0,VILLAGE,Pirantani ,Rural,588,2610,1269,1341,306,161,145,471,221,250,0,0,0,1514,877,637,1096,392,704,1688,830,858,920,523,397,330,216,114,487,221,266,9,3,6,94,83,11,768,307,461,282,120,162,412,131,281,51,36,15,23,20,3,922,439,483
33,22,9,1306300,0,0,VILLAGE,Sirumarudur,Rural,109,451,213,238,52,27,25,64,28,36,0,0,0,295,154,141,156,59,97,165,116,49,162,115,47,111,80,31,41,27,14,0,0,0,10,8,2,3,1,2,1,0,1,2,1,1,0,0,0,0,0,0,286,97,189
33,22,9,1306400,0,0,VILLAGE,Vattattur,Rural,50,207,101,106,18,11,7,8,4,4,0,0,0,141,85,56,66,16,50,87,49,38,83,49,34,32,22,10,44,21,23,0,0,0,7,6,1,4,0,4,3,0,3,1,0,1,0,0,0,0,0,0,120,52,68
33,22,9,1306500,0,0,VILLAGE,Kulkudi,Rural,123,528,261,267,90,50,40,0,0,0,0,0,0,236,145,91,292,116,176,338,164,174,252,161,91,89,72,17,148,77,71,0,0,0,15,12,3,86,3,83,58,2,56,27,1,26,1,0,1,0,0,0,190,97,93
33,22,9,1306600,0,0,VILLAGE,Puttuvayalukkadai Su.puram,Rural,20,96,44,52,15,6,9,90,41,49,0,0,0,70,34,36,26,10,16,58,28,30,58,28,30,54,26,28,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,22
33,22,9,1306700,0,0,VILLAGE,Pattumudaiyan,Rural,68,340,174,166,51,27,24,38,17,21,0,0,0,273,143,130,67,31,36,234,123,111,234,123,111,203,106,97,27,13,14,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,51,55
33,22,9,1306800,0,0,VILLAGE,Sattukkudi,Rural,148,632,308,324,85,42,43,248,121,127,0,0,0,342,206,136,290,102,188,380,215,165,196,154,42,102,77,25,89,74,15,1,0,1,4,3,1,184,61,123,37,0,37,145,60,85,1,0,1,1,1,0,252,93,159
33,22,9,1306900,0,0,VILLAGE,Kallakattan,Rural,28,111,63,48,15,13,2,72,44,28,0,0,0,74,41,33,37,22,15,79,40,39,79,40,39,73,38,35,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,9
33,22,9,1307000,0,0,VILLAGE,Puvalurukkadai.V.B.B.puram ,Rural,107,396,200,196,47,30,17,124,63,61,0,0,0,216,135,81,180,65,115,250,113,137,102,101,1,91,90,1,10,10,0,0,0,0,1,1,0,148,12,136,115,6,109,33,6,27,0,0,0,0,0,0,146,87,59
33,22,9,1307100,0,0,VILLAGE,Puvalur,Rural,93,384,178,206,57,27,30,175,75,100,0,0,0,233,128,105,151,50,101,210,99,111,93,89,4,75,74,1,5,5,0,0,0,0,13,10,3,117,10,107,100,9,91,17,1,16,0,0,0,0,0,0,174,79,95
33,22,9,1307200,0,0,VILLAGE,Veezhimangalam,Rural,185,900,435,465,75,37,38,228,104,124,0,0,0,654,359,295,246,76,170,521,250,271,360,243,117,239,219,20,98,3,95,0,0,0,23,21,2,161,7,154,120,7,113,41,0,41,0,0,0,0,0,0,379,185,194
33,22,9,1307300,0,0,VILLAGE,Sattiyakkudi,Rural,198,979,500,479,128,76,52,359,195,164,0,0,0,491,283,208,488,217,271,556,289,267,472,275,197,180,119,61,272,143,129,0,0,0,20,13,7,84,14,70,45,3,42,37,10,27,0,0,0,2,1,1,423,211,212
33,22,9,1307400,0,0,VILLAGE,Pallivayal  ,Rural,198,841,418,423,96,46,50,182,95,87,0,0,0,438,272,166,403,146,257,591,316,275,291,257,34,223,200,23,49,41,8,0,0,0,19,16,3,300,59,241,143,36,107,154,20,134,0,0,0,3,3,0,250,102,148
33,22,9,1307500,0,0,VILLAGE,Alathivayal,Rural,14,72,33,39,5,1,4,17,10,7,0,0,0,43,27,16,29,6,23,18,16,2,18,16,2,15,14,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,17,37
33,22,9,1307600,0,0,VILLAGE,Peruntamarai,Rural,76,305,146,159,50,26,24,207,99,108,0,0,0,132,72,60,173,74,99,82,64,18,80,63,17,63,51,12,6,5,1,1,0,1,10,7,3,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,223,82,141
33,22,9,1307700,0,0,VILLAGE,Okkur,Rural,283,1251,578,673,143,67,76,490,234,256,0,0,0,809,424,385,442,154,288,579,325,254,433,308,125,148,106,42,201,130,71,3,1,2,81,71,10,146,17,129,60,1,59,71,1,70,0,0,0,15,15,0,672,253,419
33,22,9,1307800,0,0,VILLAGE,Irumbanadu,Rural,269,1257,622,635,120,57,63,336,170,166,0,0,0,776,447,329,481,175,306,804,419,385,440,336,104,423,324,99,0,0,0,1,0,1,16,12,4,364,83,281,224,62,162,35,19,16,104,2,102,1,0,1,453,203,250
33,22,9,1307900,0,0,VILLAGE,Kurungalur,Rural,267,1244,578,666,181,91,90,253,101,152,0,0,0,678,390,288,566,188,378,816,381,435,455,204,251,427,183,244,0,0,0,9,7,2,19,14,5,361,177,184,86,46,40,274,131,143,1,0,1,0,0,0,428,197,231
33,22,9,1308000,0,0,VILLAGE,Thillaivayal,Rural,39,170,73,97,15,5,10,8,4,4,0,0,0,91,45,46,79,28,51,117,52,65,50,27,23,11,8,3,39,19,20,0,0,0,0,0,0,67,25,42,0,0,0,67,25,42,0,0,0,0,0,0,53,21,32
33,22,9,1308100,0,0,VILLAGE,Seppavayal,Rural,53,227,109,118,31,17,14,92,46,46,0,0,0,118,69,49,109,40,69,124,60,64,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,121,58,63,112,54,58,9,4,5,0,0,0,0,0,0,103,49,54
33,22,9,1308200,0,0,VILLAGE,Madagam,Rural,68,288,138,150,30,11,19,122,63,59,0,0,0,169,101,68,119,37,82,170,83,87,9,4,5,0,0,0,0,0,0,0,0,0,9,4,5,161,79,82,149,73,76,10,5,5,0,0,0,2,1,1,118,55,63
33,22,9,1308300,0,0,VILLAGE,Ichikottai  IInd  Bit,Rural,125,568,292,276,63,29,34,218,110,108,0,0,0,382,221,161,186,71,115,368,203,165,61,50,11,33,23,10,0,0,0,3,3,0,25,24,1,307,153,154,303,151,152,2,1,1,1,0,1,1,1,0,200,89,111
33,22,9,1308400,0,0,VILLAGE,Thirapidingi,Rural,29,117,51,66,20,10,10,28,11,17,0,0,0,51,28,23,66,23,43,70,31,39,11,6,5,7,2,5,0,0,0,0,0,0,4,4,0,59,25,34,59,25,34,0,0,0,0,0,0,0,0,0,47,20,27
33,22,9,1308500,0,0,VILLAGE,Enangam,Rural,108,495,245,250,49,24,25,156,76,80,0,0,0,350,199,151,145,46,99,344,178,166,13,5,8,6,2,4,0,0,0,0,0,0,7,3,4,331,173,158,311,163,148,19,10,9,0,0,0,1,0,1,151,67,84
33,22,9,1308600,0,0,VILLAGE,Tanikadu,Rural,66,291,146,145,40,21,19,120,63,57,0,0,0,184,107,77,107,39,68,201,93,108,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,198,92,106,188,87,101,10,5,5,0,0,0,0,0,0,90,53,37
33,22,9,1308700,0,0,VILLAGE,Embal,Rural,553,2414,1195,1219,291,152,139,813,425,388,0,0,0,1531,884,647,883,311,572,1303,737,566,1107,659,448,481,338,143,362,117,245,10,6,4,254,198,56,196,78,118,17,8,9,154,52,102,4,1,3,21,17,4,1111,458,653
33,22,9,1308800,0,0,VILLAGE,Sithakkur,Rural,155,674,341,333,60,29,31,289,135,154,0,0,0,391,248,143,283,93,190,343,194,149,339,192,147,288,167,121,40,17,23,0,0,0,11,8,3,4,2,2,1,0,1,2,1,1,0,0,0,1,1,0,331,147,184
33,22,9,1308900,0,0,VILLAGE,Sananendal,Rural,61,267,126,141,22,12,10,0,0,0,0,0,0,177,96,81,90,30,60,151,74,77,146,72,74,139,69,70,5,2,3,0,0,0,2,1,1,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0,116,52,64
33,22,9,1309000,0,0,VILLAGE,Tanjanur,Rural,129,565,257,308,64,31,33,139,61,78,0,0,0,367,195,172,198,62,136,323,154,169,300,152,148,251,131,120,39,16,23,0,0,0,10,5,5,23,2,21,19,1,18,4,1,3,0,0,0,0,0,0,242,103,139
33,22,9,1309100,0,0,VILLAGE,Kumulur,Rural,275,1202,612,590,142,69,73,367,183,184,0,0,0,606,364,242,596,248,348,357,318,39,207,195,12,195,184,11,8,8,0,0,0,0,4,3,1,150,123,27,100,91,9,50,32,18,0,0,0,0,0,0,845,294,551
33,22,9,1309200,0,0,VILLAGE,Narasingapuram ,Rural,80,405,211,194,57,33,24,58,28,30,0,0,0,262,156,106,143,55,88,240,122,118,235,121,114,232,120,112,1,0,1,0,0,0,2,1,1,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0,165,89,76
33,22,9,1309300,0,0,VILLAGE,Veluvur,Rural,3,11,3,8,1,0,1,0,0,0,0,0,0,9,3,6,2,0,2,7,3,4,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
33,22,9,1309400,0,0,VILLAGE,Puduvettivayal ,Rural,7,35,16,19,2,1,1,0,0,0,0,0,0,28,14,14,7,2,5,25,13,12,25,13,12,25,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7
33,22,9,1309500,0,0,VILLAGE,Amaradakki,Rural,156,650,341,309,48,24,24,132,69,63,0,0,0,399,273,126,251,68,183,324,199,125,311,193,118,230,144,86,72,44,28,1,1,0,8,4,4,13,6,7,1,0,1,12,6,6,0,0,0,0,0,0,326,142,184
33,22,9,1309600,0,0,VILLAGE,Veliyattur ,Rural,249,1108,560,548,124,69,55,241,137,104,11,4,7,688,412,276,420,148,272,550,322,228,370,233,137,304,178,126,25,19,6,0,0,0,41,36,5,180,89,91,28,9,19,131,60,71,0,0,0,21,20,1,558,238,320
33,22,9,1309800,0,0,VILLAGE,Kanur,Rural,33,141,68,73,21,12,9,0,0,0,0,0,0,99,49,50,42,19,23,39,36,3,36,33,3,23,23,0,0,0,0,1,0,1,12,10,2,3,3,0,1,1,0,1,1,0,0,0,0,1,1,0,102,32,70
33,22,9,1309900,0,0,VILLAGE,Soundranayakipuram ,Rural,71,323,160,163,23,14,9,1,1,0,0,0,0,231,132,99,92,28,64,151,105,46,151,105,46,117,81,36,10,6,4,1,1,0,23,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,55,117
33,22,9,1310100,0,0,VILLAGE,Soiruveli,Rural,6,26,13,13,4,0,4,0,0,0,0,0,0,22,13,9,4,0,4,20,12,8,20,12,8,18,11,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5
33,22,9,1310200,0,0,VILLAGE,Koneriyendal,Rural,79,390,200,190,55,26,29,90,47,43,0,0,0,224,138,86,166,62,104,197,104,93,197,104,93,180,95,85,12,4,8,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,96,97
33,22,9,1310300,0,0,VILLAGE,Karur,Rural,537,2490,1225,1265,301,173,128,471,228,243,0,0,0,1541,873,668,949,352,597,1357,709,648,1151,642,509,818,425,393,112,36,76,17,8,9,204,173,31,206,67,139,166,55,111,37,11,26,1,0,1,2,1,1,1133,516,617
33,22,9,1310400,0,0,VILLAGE,Tanikkondan ,Rural,170,812,376,436,83,33,50,208,90,118,0,0,0,529,298,231,283,78,205,539,254,285,523,244,279,521,244,277,0,0,0,0,0,0,2,0,2,16,10,6,1,0,1,1,1,0,0,0,0,14,9,5,273,122,151
33,22,9,1310500,0,0,VILLAGE,Kavadukudi,Rural,66,283,130,153,27,17,10,144,62,82,0,0,0,182,92,90,101,38,63,185,82,103,184,82,102,173,77,96,7,1,6,0,0,0,4,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,98,48,50
33,22,9,1310600,0,0,VILLAGE,Ponbethi,Rural,286,1359,709,650,149,72,77,102,61,41,0,0,0,897,543,354,462,166,296,546,364,182,487,337,150,337,222,115,32,21,11,7,5,2,111,89,22,59,27,32,2,1,1,49,18,31,0,0,0,8,8,0,813,345,468
33,22,9,1310700,0,0,VILLAGE,Talanur  ,Rural,294,1357,655,702,159,85,74,406,194,212,0,0,0,883,495,388,474,160,314,775,373,402,714,356,358,669,327,342,7,1,6,0,0,0,38,28,10,61,17,44,1,0,1,0,0,0,0,0,0,60,17,43,582,282,300
33,22,9,1310800,0,0,VILLAGE,Pilluvalasai ,Rural,132,613,284,329,87,42,45,86,37,49,0,0,0,335,176,159,278,108,170,332,178,154,285,171,114,221,113,108,53,49,4,0,0,0,11,9,2,47,7,40,0,0,0,47,7,40,0,0,0,0,0,0,281,106,175
33,22,9,1310900,0,0,VILLAGE,Nariyanendal ,Rural,181,863,420,443,143,65,78,24,10,14,0,0,0,537,318,219,326,102,224,568,285,283,222,218,4,168,166,2,11,11,0,9,8,1,34,33,1,346,67,279,15,1,14,324,61,263,2,1,1,5,4,1,295,135,160
33,22,9,1311000,0,0,VILLAGE,Velvarai,Rural,90,431,192,239,61,28,33,133,57,76,0,0,0,252,133,119,179,59,120,299,123,176,208,107,101,163,85,78,22,6,16,0,0,0,23,16,7,91,16,75,33,5,28,55,9,46,0,0,0,3,2,1,132,69,63
33,22,9,1311100,0,0,VILLAGE,Nattanipurasakudi,Rural,1587,8174,3969,4205,1384,722,662,1216,620,596,12,6,6,5503,2877,2626,2671,1092,1579,2395,1978,417,2234,1910,324,231,177,54,68,36,32,10,3,7,1925,1694,231,161,68,93,24,8,16,70,9,61,1,0,1,66,51,15,5779,1991,3788
33,22,9,1311200,0,0,VILLAGE,Peranur  ,Rural,432,1928,958,970,239,119,120,710,344,366,0,0,0,1171,686,485,757,272,485,1076,619,457,954,563,391,836,515,321,88,27,61,1,1,0,29,20,9,122,56,66,56,28,28,66,28,38,0,0,0,0,0,0,852,339,513
33,22,9,1311300,0,0,VILLAGE,Kathiramangalam,Rural,139,676,338,338,81,48,33,61,31,30,0,0,0,373,223,150,303,115,188,264,172,92,139,121,18,121,107,14,1,1,0,0,0,0,17,13,4,125,51,74,29,11,18,96,40,56,0,0,0,0,0,0,412,166,246
33,22,9,1311400,0,0,VILLAGE,Sattiyadi  ,Rural,355,1679,871,808,182,93,89,258,131,127,0,0,0,975,588,387,704,283,421,873,465,408,367,212,155,348,199,149,6,3,3,6,4,2,7,6,1,506,253,253,139,62,77,361,187,174,3,1,2,3,3,0,806,406,400
33,22,9,1311500,0,0,VILLAGE,Tiyyur,Rural,44,201,92,109,26,15,11,73,33,40,0,0,0,127,64,63,74,28,46,141,61,80,93,43,50,92,43,49,0,0,0,1,0,1,0,0,0,48,18,30,45,17,28,0,0,0,3,1,2,0,0,0,60,31,29
33,22,9,1311600,0,0,VILLAGE,Kalabam  ,Rural,362,1664,791,873,181,96,85,539,257,282,0,0,0,1121,618,503,543,173,370,623,414,209,501,395,106,416,322,94,73,64,9,3,3,0,9,6,3,122,19,103,5,3,2,112,16,96,5,0,5,0,0,0,1041,377,664
33,22,9,1311700,0,0,VILLAGE,Kovinikidangu,Rural,33,150,76,74,17,11,6,12,8,4,0,0,0,102,62,40,48,14,34,43,40,3,4,3,1,3,2,1,1,1,0,0,0,0,0,0,0,39,37,2,38,36,2,0,0,0,0,0,0,1,1,0,107,36,71
33,22,9,1311800,0,0,VILLAGE,Senganam,Rural,140,695,351,344,77,38,39,151,75,76,0,0,0,483,279,204,212,72,140,290,188,102,31,23,8,17,11,6,0,0,0,2,1,1,12,11,1,259,165,94,219,144,75,32,14,18,1,1,0,7,6,1,405,163,242
33,22,9,1311900,0,0,VILLAGE,Tennamarai,Rural,59,288,141,147,28,15,13,33,13,20,0,0,0,201,113,88,87,28,59,186,94,92,14,13,1,1,1,0,0,0,0,0,0,0,13,12,1,172,81,91,163,77,86,9,4,5,0,0,0,0,0,0,102,47,55
33,22,9,1312000,0,0,VILLAGE,Kulattur,Rural,51,202,99,103,24,9,15,24,12,12,0,0,0,113,67,46,89,32,57,115,55,60,52,47,5,30,29,1,21,17,4,0,0,0,1,1,0,63,8,55,13,2,11,49,6,43,1,0,1,0,0,0,87,44,43
33,22,9,1312100,0,0,VILLAGE,Tiyattur ,Rural,226,947,466,481,86,42,44,77,36,41,0,0,0,665,376,289,282,90,192,394,252,142,271,226,45,253,211,42,8,7,1,0,0,0,10,8,2,123,26,97,33,5,28,88,21,67,0,0,0,2,0,2,553,214,339
33,22,9,1312200,0,0,VILLAGE,Velivayal,Rural,177,831,406,425,110,56,54,59,27,32,0,0,0,485,296,189,346,110,236,285,258,27,272,257,15,25,16,9,228,224,4,4,4,0,15,13,2,13,1,12,3,1,2,8,0,8,0,0,0,2,0,2,546,148,398
33,22,9,1312300,0,0,VILLAGE,Alattur   ,Rural,378,1712,818,894,253,123,130,259,129,130,0,0,0,1223,630,593,489,188,301,760,478,282,695,426,269,334,201,133,190,97,93,0,0,0,171,128,43,65,52,13,3,1,2,16,11,5,0,0,0,46,40,6,952,340,612
33,22,9,1312400,0,0,VILLAGE,Mimisal Chatrapattinam,Rural,686,2793,1430,1363,400,203,197,182,110,72,0,0,0,2026,1125,901,767,305,462,955,807,148,869,774,95,50,44,6,21,19,2,10,7,3,788,704,84,86,33,53,7,2,5,44,12,32,6,3,3,29,16,13,1838,623,1215
33,22,9,1312500,0,0,VILLAGE,Palangulam  ,Rural,188,929,448,481,138,72,66,51,22,29,0,0,0,614,355,259,315,93,222,398,259,139,382,256,126,260,147,113,15,4,11,0,0,0,107,105,2,16,3,13,0,0,0,9,1,8,2,0,2,5,2,3,531,189,342
33,22,9,1312600,0,0,VILLAGE,Kadavakottai ,Rural,324,1505,702,803,199,92,107,131,59,72,0,0,0,1002,521,481,503,181,322,619,416,203,572,385,187,435,281,154,47,20,27,3,2,1,87,82,5,47,31,16,3,2,1,32,18,14,1,0,1,11,11,0,886,286,600
33,22,9,1312800,0,0,VILLAGE,Paraiyattur ,Rural,358,1470,692,778,151,71,80,184,86,98,0,0,0,846,487,359,624,205,419,681,412,269,657,406,251,425,326,99,194,56,138,0,0,0,38,24,14,24,6,18,2,0,2,15,0,15,0,0,0,7,6,1,789,280,509
33,22,9,1312900,0,0,VILLAGE,Kannamangalam,Rural,40,194,92,102,8,5,3,0,0,0,0,0,0,147,81,66,47,11,36,122,59,63,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,115,52,63,112,50,62,2,1,1,1,1,0,0,0,0,72,33,39
33,22,9,1313000,0,0,VILLAGE,Thiruppunavasal ,Rural,716,3863,1929,1934,445,220,225,254,131,123,0,0,0,2792,1573,1219,1071,356,715,1288,829,459,822,691,131,419,345,74,32,11,21,6,5,1,365,330,35,466,138,328,193,62,131,248,57,191,4,3,1,21,16,5,2575,1100,1475
33,22,9,1313100,0,0,VILLAGE,Sirukadavakkottai,Rural,99,520,242,278,95,47,48,101,52,49,0,0,0,296,158,138,224,84,140,222,147,75,158,140,18,54,49,5,12,6,6,0,0,0,92,85,7,64,7,57,15,5,10,48,2,46,0,0,0,1,0,1,298,95,203
33,22,9,1313200,0,0,VILLAGE,Veezhimar,Rural,14,78,35,43,15,7,8,0,0,0,0,0,0,42,23,19,36,12,24,38,22,16,16,16,0,14,14,0,1,1,0,0,0,0,1,1,0,22,6,16,0,0,0,22,6,16,0,0,0,0,0,0,40,13,27
